600
0	16	84	52	32	13	82	86	5	67	40	77	33	12	73	11	14	68	30	46	47	96	44	36	72	11	96	68	17	100	25	28	15	9	31	98	73	12	35	77	78	75	5	63	86	77	73	51	44	55	97	43	2	92	30	25	55	26	92	23	77	68	50	92	76	80	41	48	92	76	77	69	50	81	83	87	58	56	38	53	62	86	47	63	77	77	87	83	54	30	6	30	97	55	73	25	35	14	24	78	89	100	46	90	81	81	76	90	36	65	94	49	50	41	11	79	69	97	13	22	78	18	3	74	25	76	98	11	89	22	88	29	73	85	70	53	65	45	42	52	62	36	100	63	28	10	93	96	58	6	69	35	75	71	61	51	46	10	61	86	83	48	66	56	85	35	60	49	32	54	1	93	89	52	7	68	62	100	63	71	57	83	58	31	53	18	34	99	79	94	36	62	94	2	17	78	88	76	78	19	29	78	63	69	82	70	88	43	69	50	65	25	32	22	7	37	91	40	87	70	86	22	31	79	75	99	8	63	74	85	81	55	15	44	75	96	13	63	38	33	64	54	57	48	76	15	84	66	7	70	35	92	43	17	70	18	15	77	80	41	61	12	95	27	7	21	22	19	35	11	3	99	65	59	98	40	26	33	57	32	54	44	23	96	60	44	65	75	72	44	15	84	8	61	11	14	33	32	85	68	43	87	18	59	98	15	50	23	47	6	6	100	49	80	47	61	23	12	35	46	7	1	29	14	13	39	80	45	23	64	12	17	2	81	75	99	95	24	73	93	81	78	44	82	57	43	42	31	54	28	76	60	28	5	26	92	95	5	36	17	20	100	85	21	32	59	72	27	34	44	71	15	22	67	48	30	9	89	61	62	68	36	73	95	92	50	38	39	6	25	55	25	24	92	98	56	2	69	34	36	12	56	2	85	22	49	15	82	89	75	43	56	62	68	2	6	17	39	44	23	63	50	99	39	41	48	46	43	16	31	30	80	38	83	16	60	83	30	93	71	56	36	78	70	55	79	75	23	69	18	45	83	19	96	73	60	43	18	54	11	100	83	42	38	65	57	49	99	39	41	69	94	28	98	15	82	76	89	5	96	58	1	78	77	48	51	88	43	20	41	53	20	75	46	9	91	54	57	89	92	49	57	38	77	6	52	58	81	93	14	28	2	15	57	78	14	7	17	56	79	57	60	50	31	5	58	21	59	66	9	2	14	17	39	42	22	43	52	54	35	65	33	88	31	90	18	45	96	34	100	26	43	60	27	73	16	36	46	74	1	6	28	67	75	66	60	48	60	11	54	46	76	86	34	58	75	51	54	23	84	54	48	26	65	75	51	80	62	48	6	63	53	33	81	79	50	40	27	10	51
32	0	55	78	17	88	87	92	90	41	66	26	46	13	3	62	39	5	41	1	52	98	15	57	82	47	35	84	86	13	93	88	44	99	17	61	39	4	4	28	96	69	5	41	33	8	54	24	12	94	76	16	44	42	72	77	88	58	60	25	71	52	65	66	3	81	78	41	36	81	20	31	1	25	23	34	84	76	9	47	22	84	62	17	25	85	93	64	43	53	88	65	56	52	82	58	85	60	98	20	40	18	3	93	94	77	26	77	5	34	23	78	69	85	94	45	21	38	8	15	90	95	31	98	99	13	55	83	72	5	54	63	22	56	55	67	85	32	43	41	65	65	18	85	1	63	29	22	100	36	36	42	83	67	39	81	79	45	15	2	49	68	16	22	76	71	88	60	2	30	100	19	95	69	55	47	31	84	68	82	71	56	23	53	74	13	85	4	58	99	5	6	67	20	28	42	42	15	53	96	97	4	66	43	72	20	89	54	3	9	35	74	64	58	78	89	70	63	92	79	61	48	85	79	19	64	72	61	78	24	56	74	79	73	68	50	92	57	3	47	65	38	72	80	47	49	68	68	11	11	47	24	58	83	2	76	46	26	36	75	49	43	1	80	15	68	29	59	24	84	5	40	73	76	19	71	24	38	38	87	48	36	10	5	18	63	33	15	88	20	90	89	63	90	68	29	9	48	39	33	83	43	24	7	70	95	77	46	32	67	32	32	2	93	88	72	7	20	38	95	40	27	35	54	68	54	34	77	1	73	61	36	15	36	42	37	30	71	82	14	37	13	45	90	57	32	13	63	4	51	9	43	29	43	48	97	96	81	25	49	53	37	84	20	24	77	56	54	47	37	67	35	1	63	25	57	46	37	19	49	39	28	43	68	22	90	16	18	71	92	18	23	80	53	42	3	29	49	56	28	85	74	62	85	36	86	93	82	75	12	82	65	91	25	32	12	14	99	81	84	90	98	59	69	2	52	24	83	1	79	10	37	5	23	74	92	61	66	25	35	77	7	99	19	31	83	31	96	81	63	32	23	13	42	43	14	93	66	96	45	97	57	82	1	80	7	92	40	72	17	26	1	75	76	19	57	58	49	52	91	64	35	13	76	76	55	89	21	73	37	65	69	93	98	69	72	4	12	63	28	80	88	28	54	64	46	10	73	47	14	63	10	48	75	85	76	82	25	96	54	61	12	74	6	62	94	77	17	5	40	44	37	79	71	90	42	69	52	15	67	65	29	76	12	56	12	39	89	88	34	42	1	46	15	6	59	60	34	75	64	25	19	52	4	41	42	97	61	93	63	27	9	92	54	72	47	17	11	87	5	44	28	5	41	94	10	99	53	43	26	68	68	96	20	23	88	13	19	49	57
34	27	0	65	25	81	36	23	97	46	9	1	42	88	57	82	33	66	33	37	61	10	4	80	5	75	54	92	39	72	92	95	57	19	59	81	51	95	55	47	92	15	100	33	2	56	67	86	74	51	22	86	60	78	17	16	4	70	7	43	93	51	37	50	21	48	82	71	94	37	69	85	51	68	18	5	76	36	90	49	86	64	86	97	41	2	12	96	71	70	38	63	20	27	64	40	74	46	62	67	82	31	51	84	98	20	40	25	7	82	25	92	45	10	40	37	11	51	32	33	73	22	48	92	48	11	84	21	56	97	39	89	27	41	25	77	61	64	1	67	45	26	11	41	87	50	77	50	53	61	82	25	34	81	68	81	44	3	53	99	100	91	40	78	31	64	54	43	27	55	62	24	32	72	64	18	73	93	67	77	5	1	1	38	33	21	70	76	23	22	27	22	64	66	52	46	29	5	89	7	11	2	30	42	73	46	12	97	38	30	74	94	82	26	31	15	46	52	90	21	73	16	94	88	33	45	33	61	50	73	20	12	74	49	54	98	94	17	95	83	98	20	28	80	97	10	46	95	61	87	15	33	3	60	72	35	5	5	48	6	77	67	17	51	67	22	100	13	90	46	47	88	17	75	67	14	84	64	60	45	50	26	29	52	85	1	39	41	57	38	46	33	56	15	35	22	36	35	34	26	80	33	13	97	7	31	62	42	46	21	38	95	46	67	99	82	19	89	23	75	26	20	59	81	34	46	54	70	32	88	47	11	72	11	59	78	93	72	71	38	92	9	32	89	27	30	23	45	18	45	71	95	16	81	75	50	26	81	71	57	20	17	20	91	79	30	20	71	2	90	60	45	98	91	34	76	73	8	72	42	4	42	89	19	75	63	68	100	95	38	9	14	6	28	4	84	57	23	6	58	13	65	3	62	8	88	38	32	95	9	25	50	3	13	68	77	28	36	28	22	25	36	36	83	15	39	66	72	14	24	81	26	40	35	39	47	74	76	30	20	37	55	69	39	67	37	67	94	24	94	16	100	30	3	82	96	41	100	19	6	23	100	31	14	86	22	13	12	49	42	83	85	48	52	75	15	40	93	60	15	87	27	14	68	29	48	63	22	47	82	27	21	33	10	34	70	83	46	33	31	40	16	68	87	19	42	53	10	87	65	24	73	43	89	92	72	36	54	45	34	87	23	6	71	84	40	41	66	37	73	49	28	88	16	67	58	9	71	67	95	35	90	19	78	31	10	1	18	16	97	52	2	71	57	73	7	48	65	24	37	37	72	16	77	39	82	34	48	53	1	94	87	42	13	16	24	74	16	42	89	64	45	43	35	1	67	41	1	31	64	89	19	88	4	47	26	86	33	73	90
85	19	28	0	78	31	44	2	56	11	43	45	27	87	39	61	39	5	53	91	87	68	79	57	55	35	56	81	72	88	5	61	24	23	40	1	5	83	2	13	46	96	9	72	34	47	84	25	3	88	67	41	55	98	49	62	32	4	42	3	43	98	15	66	73	54	67	29	89	20	41	86	68	49	9	53	47	92	77	1	31	96	41	85	93	90	46	24	45	39	78	88	89	92	53	61	97	71	41	85	43	34	70	62	82	78	14	81	21	43	81	51	38	74	88	30	63	33	5	59	24	82	46	12	25	51	24	21	73	64	58	15	97	27	28	31	57	42	11	29	36	43	80	73	16	67	54	30	51	58	89	74	91	86	37	67	36	12	87	9	76	96	75	24	75	3	6	31	96	68	59	31	11	90	55	78	8	60	8	59	17	48	84	59	33	73	25	69	84	63	29	11	59	55	87	33	9	92	15	4	12	25	86	22	67	92	51	74	51	10	84	67	57	20	77	42	92	1	10	27	16	90	38	74	44	24	58	53	67	24	8	78	48	46	51	66	37	2	40	88	63	23	6	20	94	83	61	85	35	22	12	2	63	1	27	58	24	84	62	42	59	70	20	59	15	70	24	3	23	63	90	86	38	48	57	83	82	69	68	16	42	31	70	4	31	96	61	6	32	23	99	90	44	18	100	10	40	24	12	14	38	54	99	27	1	7	10	82	75	29	49	16	11	18	71	93	14	84	98	97	6	96	38	1	66	38	10	57	61	21	70	98	74	21	77	26	27	86	7	54	66	56	21	76	25	92	68	90	75	17	86	32	64	24	32	29	61	93	85	21	65	55	70	39	27	98	16	53	83	23	58	100	30	79	75	54	22	42	44	48	10	81	79	74	4	62	54	16	6	39	36	70	45	58	60	23	55	76	75	90	98	85	89	27	63	16	32	36	9	27	83	19	8	61	44	11	74	97	27	79	87	14	100	83	23	60	5	30	87	32	71	84	16	59	62	30	26	45	65	35	72	47	5	79	59	48	41	84	96	67	14	83	33	13	65	55	24	22	84	10	53	54	45	20	65	58	49	42	3	65	28	74	11	32	4	21	31	44	4	27	11	17	9	95	81	25	49	5	98	85	14	50	90	59	21	6	16	69	100	70	85	27	95	47	11	98	67	41	42	22	19	4	90	79	98	71	4	98	27	1	82	40	3	24	50	23	29	18	44	28	39	28	7	34	27	17	31	93	57	72	67	76	75	56	54	24	26	9	22	4	62	3	44	16	78	45	38	59	14	33	38	53	13	44	38	39	60	68	83	69	92	49	96	18	5	49	42	82	10	63	86	23	17	81	38	47	77	75	5	43	60	42	95	72	86	32	62	45	51	44
65	42	45	60	0	60	49	61	53	82	70	67	19	44	35	99	81	81	76	55	85	18	66	27	64	89	12	47	50	8	49	46	25	91	90	84	2	90	96	54	71	17	72	90	60	6	40	40	87	67	47	71	36	12	97	99	1	60	97	50	20	46	47	44	88	36	79	89	25	75	94	48	91	17	89	51	22	28	90	8	95	36	31	82	48	79	33	100	91	29	1	10	26	48	5	13	83	35	53	60	9	98	59	52	14	47	54	88	26	43	95	72	31	77	54	30	56	86	29	46	66	81	7	44	28	63	56	63	49	61	74	10	10	32	61	24	30	14	11	7	8	57	31	90	86	84	19	41	21	99	38	38	80	96	81	7	10	89	21	58	49	94	19	58	77	79	33	58	44	95	65	4	4	95	93	89	30	12	81	2	62	70	91	41	17	72	100	78	12	72	35	60	66	54	69	94	84	54	52	80	100	68	83	55	62	75	95	43	38	75	96	100	96	86	92	12	9	43	89	20	67	76	31	84	81	52	77	16	5	28	95	56	47	77	11	60	4	5	2	93	32	49	92	27	35	36	91	43	30	31	63	96	58	93	79	38	44	8	6	100	87	100	8	34	29	18	93	84	22	47	76	5	95	20	32	81	55	74	24	36	4	38	84	14	82	14	3	78	21	8	77	60	60	84	93	88	53	37	71	27	35	46	31	30	17	14	10	23	87	85	59	43	74	94	8	56	7	10	33	80	18	61	39	77	45	83	16	49	71	86	75	6	83	6	35	100	71	96	22	58	33	32	52	6	25	59	13	84	20	45	63	37	6	53	13	2	87	80	50	57	65	77	62	100	82	48	51	52	96	24	61	28	8	64	85	84	74	98	67	94	94	81	82	99	85	47	52	71	26	54	80	43	30	93	94	63	41	96	66	36	19	79	15	78	42	51	62	68	48	28	13	94	9	94	92	45	92	96	16	18	49	47	12	30	39	5	92	79	100	57	66	70	35	32	48	29	83	9	96	82	36	8	75	96	53	19	41	45	14	8	14	14	54	25	43	44	29	34	23	80	42	40	49	77	72	96	5	6	4	52	39	92	11	14	87	63	84	79	59	49	38	72	14	43	48	56	87	28	41	61	7	82	100	56	10	23	3	14	80	7	65	19	50	75	84	88	90	19	67	48	67	56	72	80	99	71	87	85	99	27	97	5	60	48	12	70	23	15	35	2	73	100	72	22	26	7	9	15	25	27	15	43	83	38	22	33	8	60	69	6	38	65	63	98	12	74	19	34	40	53	88	12	4	11	85	30	18	94	44	42	72	10	37	6	47	10	38	55	70	6	60	7	22	22	56	86	48	26	71	87	79	58	99	34	69	35	63	38	80	59
31	52	68	67	57	0	15	77	47	69	46	4	80	4	78	54	12	63	1	89	33	39	19	43	89	53	63	24	15	100	3	73	30	6	93	97	15	7	73	61	27	70	16	58	25	93	11	36	55	63	77	40	54	95	82	42	47	44	65	62	43	20	86	72	25	78	68	39	36	92	51	14	61	67	72	38	59	34	25	14	97	1	53	50	96	86	43	42	29	60	55	71	79	93	94	55	70	14	94	58	5	96	71	18	62	42	7	21	76	31	86	24	32	90	25	27	75	67	20	55	26	27	77	56	19	70	11	40	35	56	97	92	51	68	61	13	61	67	85	88	97	22	11	80	11	87	58	37	54	78	43	31	56	19	87	74	40	49	13	75	4	62	18	6	29	78	18	41	44	54	29	92	75	91	72	37	78	29	25	83	58	67	13	13	37	51	38	77	51	51	3	6	12	20	12	92	49	81	32	44	35	12	35	61	3	58	98	80	39	74	14	96	93	26	61	29	29	98	5	31	100	59	37	11	30	48	54	78	28	86	21	14	97	8	75	51	65	24	82	55	97	95	3	89	73	63	18	1	12	74	31	12	85	19	22	14	66	28	44	46	13	64	59	61	23	33	64	40	56	45	94	53	40	96	93	12	58	62	64	22	36	46	33	72	65	6	85	82	33	28	27	97	44	86	10	66	18	73	5	26	17	99	30	8	46	22	19	56	84	34	77	71	80	9	42	96	14	78	77	99	6	4	95	1	89	4	66	58	28	23	83	97	73	12	4	18	86	75	73	69	8	49	91	39	57	32	34	23	9	11	21	66	66	67	18	6	23	84	63	50	58	98	98	30	61	54	99	46	28	72	66	87	72	56	78	81	39	63	3	100	25	75	65	90	93	83	95	15	18	10	17	27	7	14	8	19	67	6	65	46	29	30	85	1	38	14	81	76	76	35	75	1	61	92	42	53	26	37	68	95	98	36	21	56	49	28	74	68	85	90	65	14	20	49	14	57	14	46	32	90	32	59	90	92	50	31	44	75	19	63	69	68	98	89	23	47	68	49	66	52	38	30	17	9	31	82	17	44	27	1	85	58	59	74	1	8	57	45	82	27	59	2	95	57	90	69	55	9	17	20	60	7	1	77	15	83	10	32	79	37	32	63	46	42	89	99	49	97	43	82	23	53	83	69	9	24	38	63	32	6	34	43	64	87	71	79	21	81	62	51	69	45	14	14	86	54	12	86	50	6	67	24	59	49	45	19	72	82	34	55	39	67	97	3	5	20	33	26	100	94	76	68	90	41	33	27	46	97	12	47	54	78	71	64	78	15	83	1	48	16	55	38	34	3	40	91	74	24	68	73	69	95	92	58	36	77	84	33	73	95
80	78	24	50	94	53	0	16	76	53	15	43	59	52	28	14	44	18	87	67	85	12	36	80	3	93	67	79	29	99	3	23	78	33	99	79	26	51	94	53	56	8	95	14	60	74	27	3	92	66	21	28	77	56	59	31	1	25	62	29	76	16	3	53	48	1	84	25	4	77	77	59	37	23	72	48	97	51	2	40	68	22	19	44	78	78	26	78	2	87	6	29	3	60	82	50	61	65	75	64	93	3	74	81	26	97	28	74	47	29	13	66	51	31	9	80	60	87	9	14	73	66	42	75	25	23	77	85	39	3	100	84	5	25	64	82	22	92	55	20	72	19	86	74	50	46	53	61	32	13	74	5	78	16	31	3	90	7	39	29	9	91	64	66	15	27	47	36	70	2	56	42	72	93	67	73	38	72	34	22	84	7	26	62	22	56	64	12	15	54	92	75	44	55	40	59	33	39	46	3	92	53	96	63	45	14	36	35	85	69	56	69	75	33	30	97	40	45	8	54	98	51	29	42	57	20	52	89	58	49	43	49	2	90	12	98	4	47	32	88	15	39	56	89	71	37	37	11	33	96	64	31	46	44	24	2	64	27	43	21	75	37	22	76	27	33	26	30	79	57	69	45	48	77	85	18	65	22	80	98	17	96	80	15	39	3	68	54	29	10	27	55	47	48	83	25	80	8	54	10	16	74	54	63	50	90	81	15	11	60	64	80	55	43	94	46	97	61	99	25	23	77	31	69	24	13	45	55	20	98	64	36	23	69	98	25	59	30	91	21	90	54	100	96	96	93	93	92	6	92	68	28	68	50	48	44	63	92	98	82	41	14	17	15	34	67	39	44	96	29	65	37	34	64	33	29	9	25	72	66	68	91	93	88	41	92	31	3	83	80	36	75	45	5	89	79	71	28	22	66	8	38	3	42	54	87	22	62	63	46	79	83	36	71	70	28	14	52	82	48	83	18	22	28	22	62	6	92	89	79	9	49	17	63	90	70	49	11	83	64	56	61	46	44	83	15	71	96	18	53	43	100	22	16	27	95	77	32	38	18	11	46	66	79	61	55	48	9	17	82	24	25	42	69	68	24	35	90	71	52	94	65	52	15	80	30	61	56	14	98	73	76	44	90	54	4	96	1	64	13	34	88	37	75	8	56	50	43	45	72	94	91	36	97	57	15	79	18	22	92	15	47	67	10	36	20	13	32	72	29	96	5	68	84	31	75	39	80	17	35	3	63	25	38	11	82	52	89	99	25	80	65	71	98	75	7	17	39	90	88	67	85	44	86	20	74	61	58	5	29	44	7	43	21	44	54	54	47	94	4	72	26	68	94	23	42	100	40	81	41	79	99	77	23	85	96	48	97	5	53
77	1	59	20	21	55	25	0	26	1	18	29	24	95	48	18	18	90	69	57	22	62	87	72	38	61	56	86	9	4	90	61	81	90	71	52	62	25	76	87	78	45	67	53	40	15	70	57	4	91	65	77	52	51	48	41	12	56	26	72	11	16	32	91	57	2	94	71	79	69	57	8	66	24	60	5	38	82	13	93	24	29	21	75	31	20	67	94	75	93	65	86	60	96	28	68	50	22	38	80	42	47	87	59	22	98	15	59	79	27	3	54	7	75	80	38	94	47	31	69	91	96	6	50	91	85	69	92	58	7	23	52	5	9	10	26	59	25	36	37	3	38	43	10	64	22	47	57	68	77	77	58	24	34	59	15	19	28	58	28	86	81	79	42	41	89	67	99	65	2	88	67	91	30	76	54	51	74	10	71	3	39	28	26	72	39	92	90	18	50	70	3	82	48	96	22	88	62	73	52	15	60	71	5	89	98	10	91	72	19	61	26	9	41	51	81	79	43	22	96	44	91	50	25	39	45	98	78	58	70	82	72	81	52	76	69	49	85	12	72	55	72	97	64	64	100	96	42	42	17	37	37	8	38	13	98	34	10	27	91	32	8	62	12	59	37	33	60	73	44	83	80	67	32	43	31	31	90	72	24	6	61	60	65	50	24	62	84	33	41	74	64	48	36	76	59	72	8	70	97	3	52	76	69	35	70	99	17	59	23	40	64	35	51	29	84	74	42	67	59	82	41	74	82	76	49	40	99	8	61	95	10	12	70	31	99	91	81	15	49	3	7	13	37	9	93	73	35	86	39	93	68	31	66	1	58	67	40	57	74	52	3	36	63	25	66	13	15	46	28	64	1	86	28	89	94	20	61	28	57	100	72	24	82	38	76	40	56	67	96	81	18	50	68	33	74	33	45	41	31	24	4	83	9	83	71	3	54	32	82	10	83	54	86	64	43	61	3	98	28	50	30	45	52	98	29	25	82	74	65	12	97	20	94	6	2	17	60	7	48	41	17	82	46	2	97	88	14	52	37	41	1	67	38	52	64	66	29	45	91	45	9	88	65	54	45	18	70	56	25	69	96	93	2	42	46	99	81	59	50	18	100	2	36	89	6	99	6	86	95	97	30	55	36	46	9	32	16	30	87	92	51	34	36	4	27	81	2	8	39	3	77	90	57	12	78	14	62	36	51	56	32	32	11	19	30	71	50	97	52	88	40	54	21	75	58	48	55	11	7	93	66	83	83	74	94	12	39	55	47	89	62	30	20	24	48	1	94	49	97	98	36	36	51	9	10	60	56	16	23	14	9	88	96	43	61	41	6	99	95	53	39	56	34	10	80	34	11	25	82	59	74	70	95	77	78	56	36	85	72
58	98	32	97	45	26	9	85	0	31	7	31	83	97	86	69	7	17	2	69	94	83	27	67	4	73	95	81	81	31	17	4	40	66	35	37	10	60	45	46	90	4	76	25	52	62	93	10	30	46	78	75	80	57	42	84	81	36	16	61	18	33	64	10	50	50	98	60	9	94	5	51	49	81	27	1	94	71	10	75	16	40	50	95	96	43	30	28	78	46	41	48	30	56	9	79	6	6	90	66	99	95	16	48	27	42	48	72	64	9	46	79	48	95	26	95	37	55	23	67	100	63	66	81	18	74	60	75	79	49	41	29	95	8	28	73	2	27	44	65	36	90	44	35	36	69	30	73	23	4	91	75	18	56	55	35	81	14	62	59	15	2	39	9	9	67	82	10	45	77	75	80	66	70	67	2	90	96	26	12	51	16	38	68	23	93	54	3	58	15	13	24	16	3	85	77	21	18	38	66	94	64	97	12	33	63	65	22	10	42	86	60	9	75	79	31	19	33	85	29	47	97	52	15	99	36	43	20	5	80	85	99	44	33	62	28	96	26	2	57	67	39	17	75	13	95	57	32	79	41	60	26	89	63	92	87	51	34	58	55	65	94	5	8	27	66	36	74	43	89	30	61	27	98	87	39	45	43	22	23	35	33	100	23	96	43	62	98	76	19	52	41	65	9	100	43	26	87	16	69	75	97	81	53	95	68	44	91	62	65	13	97	50	65	71	45	7	32	94	35	3	45	27	67	5	78	9	31	65	76	51	91	72	31	44	18	98	87	8	12	3	73	60	52	89	30	48	95	14	41	81	16	38	59	34	42	37	94	24	1	69	74	43	92	5	86	10	54	24	17	65	27	41	24	30	29	6	30	76	19	70	56	34	59	67	19	53	3	12	76	55	80	50	97	71	54	35	32	59	10	1	76	36	41	51	18	70	56	47	45	74	68	52	59	27	18	77	79	20	40	54	26	71	55	23	94	60	9	25	19	18	25	94	6	66	44	23	35	52	21	31	77	88	34	36	66	52	64	96	23	56	2	1	26	56	75	19	16	83	44	34	52	20	79	57	85	74	31	71	25	3	53	2	43	87	89	8	38	4	56	12	59	57	12	85	64	86	55	79	20	50	64	72	70	94	28	54	68	11	77	92	13	29	45	55	15	33	63	4	37	70	68	47	26	79	31	89	17	38	20	36	87	35	59	56	29	87	62	48	49	38	39	61	66	84	16	33	68	30	36	4	99	55	51	76	86	33	16	2	70	35	89	9	22	48	64	50	86	77	97	34	14	87	94	32	22	61	64	90	42	51	45	40	6	47	15	91	80	83	44	1	17	32	61	38	31	25	39	16	1	87	1	67	26	47	98	99	7	61	88
49	11	85	40	68	31	7	58	62	0	89	1	15	57	85	75	47	15	51	85	83	4	24	83	70	1	29	67	99	88	79	39	36	41	23	75	9	53	33	18	67	21	19	81	78	55	55	24	69	58	60	51	61	35	86	30	35	14	48	34	1	78	72	88	18	46	63	78	50	47	48	16	68	18	48	97	72	55	20	40	12	31	43	72	66	28	53	100	41	52	85	94	29	8	81	98	53	95	28	3	42	75	70	61	92	18	57	63	72	28	54	83	58	96	6	23	75	58	75	68	9	59	61	89	67	93	86	71	40	13	73	33	87	95	93	30	12	49	44	35	76	98	69	85	45	74	8	72	83	34	39	43	92	51	31	10	43	16	81	34	81	5	66	19	99	58	49	62	58	92	48	85	41	16	70	86	41	29	57	23	62	47	65	5	97	95	67	91	63	47	25	43	51	42	61	2	100	61	15	9	53	63	94	45	78	15	82	71	95	90	93	8	36	10	12	84	56	78	75	18	76	51	12	79	92	73	32	43	33	46	52	37	8	97	82	38	11	63	8	5	53	100	12	40	61	75	24	17	5	98	86	80	100	98	58	91	22	89	86	6	35	37	43	94	33	76	31	43	90	38	99	42	90	10	34	50	84	57	18	88	54	4	20	5	53	29	47	26	70	32	31	56	68	25	49	52	52	80	94	42	69	44	35	58	5	68	60	89	24	77	28	29	32	99	33	36	28	80	61	97	11	44	4	31	68	52	82	20	83	28	61	52	71	47	61	76	15	20	16	90	49	95	19	32	46	3	68	73	82	80	21	45	23	76	27	91	27	8	62	62	87	74	65	58	20	25	85	86	97	52	76	97	98	94	80	43	48	47	67	82	79	39	26	1	14	4	43	41	11	4	54	98	29	18	7	49	94	43	34	42	94	61	38	91	6	18	86	54	16	52	35	94	91	12	47	4	15	89	96	77	45	49	26	73	18	32	73	12	26	7	53	71	67	91	14	73	60	99	78	75	50	12	21	92	23	67	96	89	7	43	65	3	92	91	76	9	74	48	72	100	6	25	70	25	67	83	49	26	33	26	52	35	89	24	26	11	42	21	51	49	16	15	51	59	57	78	67	31	78	91	82	83	15	3	59	81	38	7	6	70	84	9	4	72	33	30	34	74	2	84	74	17	99	77	75	55	6	94	37	83	84	18	18	50	21	76	30	58	35	87	27	18	95	83	90	79	12	23	5	65	59	30	34	57	6	60	63	12	53	100	46	88	69	63	89	89	91	18	98	25	56	77	42	51	59	83	81	22	58	85	86	16	15	19	24	72	31	38	35	35	89	81	23	58	95	63	98	85	81	96	9	36	24	3	38	82	37	71	3	94
