200
0	2	82	92	51	87	60	18	19	21	88	90	47	57	87	81	13	16	24	37	14	90	80	47	2	29	60	12	32	21	20	29	74	1	72	25	87	84	42	57	56	82	47	54	90	33	34	2	100	9	91	13	99	70	12	52	50	23	64	33	43	83	62	17	35	85	93	74	68	86	30	23	67	76	29	56	60	62	10	60	71	100	24	21	69	35	72	18	58	87	50	52	69	63	20	56	100	12	29	67	98	10	42	16	38	70	72	97	83	81	8	5	32	32	25	100	18	49	69	27	35	70	31	56	85	50	63	84	14	91	2	63	100	43	78	89	64	49	86	99	81	45	3	12	28	80	63	46	28	83	24	14	53	54	21	89	56	83	72	69	73	73	31	25	68	8	13	31	9	50	29	89	95	84	53	74	63	67	71	90	50	95	55	54	48	76	42	3	58	13	23	83	85	53	59	52	13	23	35	21
73	0	15	61	19	50	65	92	12	32	63	53	81	9	8	34	56	35	75	11	92	39	85	26	23	90	84	27	2	7	13	74	31	79	86	1	29	51	92	40	82	6	45	14	14	4	47	22	38	73	84	29	11	20	7	85	9	90	63	62	48	75	87	78	6	73	78	34	75	22	25	8	79	69	21	45	72	19	18	9	91	53	90	53	72	48	37	81	37	100	94	37	26	81	14	31	53	44	16	79	17	41	86	47	61	6	43	85	24	60	93	66	12	34	18	36	81	54	16	70	5	9	6	31	89	71	13	93	66	81	71	34	21	8	81	33	13	23	17	88	35	62	53	98	47	70	33	28	76	100	49	80	9	6	62	49	76	75	94	94	7	16	27	27	24	59	11	88	34	28	76	68	41	28	17	87	50	50	66	25	49	14	4	9	19	66	10	47	92	3	40	98	70	66	76	93	77	38	33	10
65	8	0	29	57	87	45	44	88	94	9	12	95	75	68	3	45	85	64	43	28	66	82	77	88	100	4	80	76	41	64	37	58	71	65	14	10	9	57	97	55	18	61	1	44	28	55	40	64	19	83	91	36	64	67	23	15	70	55	42	62	18	78	19	89	42	33	50	3	41	98	9	58	58	61	53	37	15	93	100	33	75	42	69	90	8	91	5	29	97	98	91	15	76	9	55	69	93	4	23	34	1	83	43	11	43	96	47	58	40	99	42	66	40	62	55	100	5	11	28	1	9	70	15	36	31	69	4	23	24	79	8	25	61	51	87	56	98	33	65	37	31	6	2	71	68	8	70	24	71	49	24	31	71	39	66	1	59	21	75	83	99	83	59	12	33	45	67	30	29	31	18	60	88	71	82	7	78	3	30	48	3	54	78	73	44	95	73	54	16	100	36	66	82	46	29	66	42	47	95
71	29	64	0	82	17	34	15	75	63	17	5	63	71	10	92	44	53	87	68	58	54	67	46	71	100	91	100	65	33	98	11	55	27	74	36	95	59	2	69	22	18	25	36	88	34	27	83	38	13	51	96	18	69	41	89	69	31	40	33	15	37	44	21	15	69	8	9	28	9	30	1	78	54	36	18	88	62	100	25	27	2	20	44	71	12	32	91	95	23	23	61	60	18	82	74	39	89	35	66	50	64	18	27	69	53	44	8	66	96	33	92	97	4	88	19	16	71	61	62	94	36	22	53	53	3	78	91	44	12	8	93	27	25	71	48	29	15	55	95	62	39	38	10	43	25	81	10	96	41	71	89	76	92	93	81	47	70	23	90	34	83	34	12	59	4	59	88	70	14	34	31	52	71	93	46	48	73	7	43	65	29	83	93	73	75	73	19	96	47	60	81	81	93	93	40	48	3	27	18
68	12	100	72	0	34	44	17	81	68	76	23	33	4	57	25	76	31	49	46	27	47	5	7	28	49	51	67	49	54	45	18	21	56	69	44	89	13	61	22	80	88	96	12	91	53	88	19	83	88	64	61	35	21	20	62	21	22	80	69	75	24	38	48	31	7	91	71	19	3	92	50	42	88	14	33	92	1	51	26	89	66	87	75	38	58	36	59	79	67	79	6	90	17	5	72	23	47	42	93	2	86	42	43	25	7	27	16	8	29	41	48	95	79	74	32	36	61	42	67	27	21	24	16	89	80	39	63	26	80	55	79	17	48	74	41	7	100	56	66	29	49	65	75	27	38	6	15	98	100	33	24	72	56	91	60	35	29	74	12	60	80	43	77	79	16	17	85	15	25	50	95	73	14	69	99	51	75	65	48	26	97	23	97	52	65	8	38	45	81	2	5	60	44	81	38	11	49	23	25
73	72	20	97	86	0	88	48	88	14	12	88	91	9	62	87	12	27	94	2	71	26	3	27	85	98	7	75	8	8	97	84	32	20	55	29	57	95	76	45	60	87	84	51	47	45	89	11	71	83	12	94	60	66	20	97	63	79	71	22	86	19	57	69	38	12	97	47	58	24	43	17	63	26	67	9	70	56	19	93	90	82	86	49	47	5	97	61	35	67	82	72	85	39	41	75	2	89	21	59	13	15	75	75	40	94	35	9	1	6	1	90	87	38	90	34	95	39	46	29	5	28	1	42	18	93	16	71	81	88	29	93	2	55	19	93	100	6	53	100	11	54	41	49	43	83	34	37	21	80	18	77	59	70	18	76	62	85	98	94	24	26	39	77	32	57	69	84	62	22	35	24	27	28	25	21	10	58	58	82	37	27	10	95	96	80	22	9	64	19	2	40	96	40	68	80	49	89	15	62
62	49	86	88	76	10	0	60	37	19	17	70	8	95	80	2	90	59	76	98	74	46	100	65	94	91	33	73	39	21	87	1	82	87	86	21	63	47	80	51	65	49	21	72	43	52	26	33	62	53	82	87	98	33	52	91	24	84	15	62	4	53	62	37	40	99	57	2	45	88	4	62	36	24	85	31	27	62	15	88	14	96	75	64	29	26	6	4	61	21	65	16	73	27	52	12	77	60	65	22	47	69	35	35	44	19	65	23	33	79	10	46	74	36	61	54	13	67	57	73	87	74	40	11	52	91	23	28	2	39	1	49	59	87	83	55	58	47	77	90	25	38	87	50	26	48	56	38	14	64	63	100	89	2	10	40	45	84	20	46	75	72	46	85	59	28	39	16	26	67	57	2	57	43	4	82	90	59	71	3	74	33	54	63	87	16	54	83	51	73	28	77	45	26	62	55	53	52	70	31
19	78	32	75	20	87	56	0	10	45	26	64	71	11	70	33	49	37	86	31	87	11	10	16	55	35	77	9	40	28	30	22	98	7	5	24	78	92	79	39	88	57	3	58	19	24	42	19	60	28	49	98	38	10	13	44	97	41	4	36	21	85	9	18	91	13	42	68	4	72	7	44	80	61	53	50	36	95	68	95	74	68	44	63	78	9	6	74	49	61	61	69	45	69	39	35	81	80	54	37	3	12	32	35	24	84	84	59	78	52	5	51	19	1	13	96	9	70	21	9	30	81	78	74	49	68	60	82	47	66	70	1	77	1	35	53	84	19	11	14	22	68	64	92	68	29	40	28	98	60	36	80	93	13	53	41	32	65	74	78	30	95	31	6	95	65	10	31	35	21	44	8	40	7	100	59	87	39	86	85	98	21	64	90	86	68	83	17	32	8	47	61	3	77	19	49	93	28	79	80
100	22	87	91	81	86	49	67	0	76	34	3	26	7	18	15	92	86	49	60	69	57	58	82	11	86	52	59	79	31	38	10	31	11	96	21	91	34	22	10	61	55	12	86	13	30	1	56	67	1	16	87	9	73	68	19	59	19	30	89	50	67	98	32	29	45	4	20	30	25	29	91	32	92	76	44	21	28	100	39	81	15	26	89	39	93	8	49	64	89	37	65	7	86	96	35	83	99	54	64	76	34	6	7	26	34	50	98	61	1	89	41	15	14	82	6	58	41	54	73	29	43	37	35	80	32	69	14	83	75	30	58	8	35	16	85	68	65	35	81	66	23	73	32	88	54	89	45	94	95	18	74	89	6	8	68	90	77	34	72	51	63	81	10	49	96	47	69	12	81	49	77	3	73	61	90	27	49	86	72	43	55	46	31	61	53	51	50	81	36	73	83	50	53	93	98	48	91	66	59
71	66	88	25	39	100	14	17	48	0	51	88	43	6	33	25	66	38	27	67	18	14	39	53	63	91	97	13	90	87	78	100	57	96	87	81	34	38	46	2	86	48	89	80	53	74	56	70	11	35	36	80	48	26	84	11	16	80	23	57	66	52	57	74	99	95	6	84	33	3	85	70	51	74	49	55	99	56	25	61	90	12	92	38	38	76	100	5	55	74	62	73	77	18	46	76	12	52	59	44	54	96	13	56	21	13	11	19	69	87	79	10	98	70	47	87	45	98	92	52	71	5	24	48	22	69	75	85	72	85	81	78	80	45	33	100	58	95	70	78	81	48	87	31	70	86	69	14	83	12	65	54	16	40	53	89	9	27	26	80	63	6	9	43	2	94	94	11	88	64	88	21	63	27	51	32	12	71	98	94	83	14	99	98	54	51	39	14	29	64	45	92	21	54	86	22	47	31	33	86
