300
0	64	5	12	38	64	7	68	12	98	88	16	23	62	18	12	70	98	68	27	51	54	30	10	74	41	95	37	9	25	19	80	88	23	91	25	39	49	44	50	47	31	18	21	92	35	84	61	32	52	40	34	57	21	44	31	13	90	19	21	15	37	100	54	12	42	79	50	91	74	51	89	5	68	9	48	54	45	9	85	96	100	71	52	20	14	34	33	3	52	5	69	89	5	23	100	98	53	49	88	26	99	28	82	19	89	30	72	33	90	9	28	89	79	79	60	92	13	44	46	64	49	67	52	5	41	3	2	93	51	42	70	2	69	52	20	57	81	91	89	70	51	68	10	29	47	21	72	11	65	70	26	65	36	30	21	76	32	22	20	35	15	41	36	36	92	7	44	24	49	85	45	100	52	54	80	50	27	52	60	43	21	86	7	56	15	27	83	98	100	54	32	67	94	67	2	86	25	45	61	74	29	6	25	81	11	4	82	37	7	42	79	27	79	37	34	45	63	68	42	15	21	26	81	15	44	34	52	69	78	12	94	59	17	18	91	28	73	72	16	80	65	95	58	43	31	92	39	46	59	33	12	80	58	44	46	1	77	97	21	54	8	14	12	77	83	2	56	8	26	23	87	90	17	44	85	100	87	75	97	98	7	60	77	16	3	74	69	79	70	89	32	29	55	96	57	37	49	64	44
26	0	87	82	16	3	78	100	54	16	74	2	13	33	61	41	100	63	14	68	41	35	9	25	16	63	72	72	51	72	36	47	98	22	28	13	76	57	64	30	73	89	83	37	73	44	78	73	6	43	40	99	78	48	23	45	10	94	16	61	65	3	7	14	24	86	26	52	95	41	33	19	30	15	55	2	58	84	74	16	27	66	14	56	65	36	100	27	81	67	87	97	70	45	11	93	82	88	44	76	29	28	94	10	43	1	63	100	84	89	67	62	54	80	17	70	67	16	96	47	83	34	96	4	78	6	96	12	45	92	39	73	19	85	34	13	85	97	65	68	85	31	30	90	11	98	59	77	66	55	76	100	88	71	3	18	28	50	81	72	41	19	97	12	3	30	76	39	26	40	59	62	71	40	3	33	37	14	61	2	20	36	1	59	58	55	76	85	5	8	57	45	27	53	8	81	34	84	20	12	75	78	25	97	17	28	29	5	41	42	7	60	77	59	18	35	14	46	71	18	5	27	14	31	31	74	64	65	9	83	28	83	12	52	32	80	79	60	84	71	53	42	82	30	1	52	16	66	49	86	35	53	65	100	36	47	73	99	63	33	33	90	16	96	42	99	75	72	10	58	43	63	100	24	92	52	27	59	69	75	96	3	28	12	2	15	59	27	13	21	59	97	63	26	44	4	24	18	27	34
27	69	0	96	78	45	39	81	23	97	49	98	44	3	77	56	5	91	66	83	55	86	41	3	100	19	46	55	94	63	82	27	41	2	74	19	98	64	99	21	60	100	70	56	2	46	11	58	88	76	40	42	13	33	44	13	3	41	19	96	55	100	75	95	2	48	65	51	12	64	71	23	63	40	78	64	37	40	22	24	67	13	65	80	45	60	44	47	100	62	95	54	62	69	1	15	16	65	17	79	28	88	54	42	79	83	58	16	23	31	39	89	43	56	20	40	67	63	38	67	77	32	72	90	100	72	56	68	89	72	98	16	59	51	10	90	34	19	5	56	49	95	96	43	2	16	34	69	30	72	87	6	55	58	47	7	82	2	74	70	74	71	37	84	74	98	73	7	16	29	14	16	24	9	59	77	76	92	45	58	15	31	63	22	41	10	28	22	11	53	43	36	75	79	20	48	77	92	54	44	73	19	60	96	80	18	72	55	61	69	64	28	99	27	49	39	88	76	12	50	28	54	86	54	33	57	2	61	100	7	4	72	26	63	19	57	32	91	63	45	11	27	72	9	53	72	100	92	99	11	93	78	65	78	31	97	86	32	9	86	91	12	57	68	27	76	24	58	18	86	54	28	12	77	88	16	48	87	7	98	98	100	75	62	29	58	10	67	41	18	52	31	81	60	98	7	87	73	17	4
59	70	83	0	70	47	23	38	46	9	96	44	58	47	70	19	28	79	80	94	20	49	97	2	30	56	52	36	43	24	52	98	82	22	33	4	20	55	41	65	63	36	8	73	83	30	43	10	8	23	55	27	71	51	81	52	6	32	88	100	55	91	98	89	64	82	92	83	36	84	48	50	71	7	22	53	36	65	14	44	87	68	70	9	18	50	61	76	33	100	27	88	90	24	28	6	57	71	88	92	54	35	42	24	42	15	29	77	79	94	72	17	14	42	78	83	43	38	10	76	89	37	15	30	12	42	35	69	12	23	60	17	9	53	92	2	20	72	79	98	66	50	67	31	43	44	13	38	33	23	65	21	11	79	50	22	72	85	90	35	59	2	3	67	54	94	69	73	66	99	23	83	100	89	65	95	84	29	32	16	51	96	88	61	26	89	35	49	25	24	35	83	25	37	2	31	30	70	55	47	20	77	81	71	17	45	65	100	74	96	67	76	43	54	89	20	43	23	68	67	98	54	2	23	90	3	5	72	24	59	70	95	88	51	65	56	47	30	8	72	77	74	100	20	80	40	91	74	14	11	92	11	64	93	33	54	47	89	77	70	48	46	64	87	96	29	42	95	10	49	66	86	75	17	57	54	56	48	79	69	58	70	80	73	63	64	78	61	53	54	31	52	100	46	38	47	26	31	41	35
80	59	21	6	0	75	77	11	31	76	89	51	85	58	30	58	72	46	35	33	50	89	15	1	40	60	90	86	86	20	27	72	99	37	92	56	11	21	66	93	96	54	44	81	64	25	38	87	22	24	71	71	64	37	23	3	97	12	89	34	32	67	5	82	3	49	38	65	69	3	58	64	9	53	44	72	29	33	10	51	9	81	73	72	17	96	75	65	7	63	50	38	81	7	72	83	7	9	47	75	63	56	90	71	60	86	94	89	18	4	91	78	36	63	50	4	10	24	21	17	38	22	6	18	28	77	52	34	37	98	60	100	6	50	70	65	35	16	5	4	71	95	82	6	10	83	61	19	6	81	87	95	3	93	64	82	21	15	68	58	64	27	57	69	28	78	86	14	45	90	70	15	37	3	72	98	85	33	68	42	65	55	36	19	99	99	1	19	13	20	28	28	46	36	97	26	66	34	39	10	23	8	25	11	10	96	8	46	80	76	87	97	82	22	15	80	72	67	50	36	86	78	64	32	65	12	9	30	45	47	40	67	7	16	30	68	63	37	14	43	64	100	39	97	22	5	76	45	72	78	81	57	7	44	40	71	55	48	1	99	47	40	17	5	55	46	72	17	35	85	11	50	37	1	47	10	6	74	54	29	51	34	85	57	77	77	80	83	76	80	33	22	19	50	78	25	47	50	93	33
86	4	35	22	56	0	81	31	61	6	37	41	9	70	26	17	99	54	96	33	29	75	66	3	45	15	80	69	13	29	14	98	67	17	32	40	72	64	71	85	69	59	25	29	80	2	46	78	7	41	63	36	16	28	38	12	94	69	33	58	50	46	55	16	14	86	55	37	49	77	21	70	87	98	98	67	51	43	96	58	36	58	45	3	85	34	14	30	2	46	88	3	91	42	70	4	28	25	41	28	53	13	49	40	62	47	58	65	41	53	74	28	11	18	30	47	51	96	77	4	41	64	59	84	5	28	39	84	4	31	12	57	44	60	48	57	58	5	21	51	9	94	30	19	63	60	66	13	55	42	69	47	57	27	30	61	54	21	45	58	51	8	66	94	19	65	3	29	21	23	79	29	69	8	48	31	19	65	96	25	58	16	24	14	42	53	74	47	25	70	56	76	77	73	21	96	37	23	24	57	98	54	86	66	13	85	96	84	1	43	60	58	58	83	23	51	88	48	98	12	18	5	87	46	78	8	93	14	30	16	23	27	21	60	44	86	96	40	69	96	34	28	5	92	63	27	42	50	74	91	61	91	96	48	89	73	55	81	38	36	49	12	15	69	71	58	6	66	49	26	13	83	54	17	74	16	43	67	17	17	58	77	59	5	24	99	29	30	80	18	18	28	30	32	48	52	41	54	18	90
79	82	72	84	99	97	0	51	41	15	67	9	72	44	20	28	19	18	56	49	49	74	18	76	55	49	24	6	89	77	75	78	55	57	1	91	55	49	41	47	64	8	8	87	51	79	15	69	48	70	69	97	95	86	72	1	34	47	7	75	23	81	4	30	89	57	20	43	5	60	42	68	19	49	55	69	79	21	90	26	42	58	22	37	44	46	37	29	92	95	55	67	76	11	48	16	67	19	59	71	30	52	91	49	52	97	69	30	17	58	55	58	16	29	46	11	26	35	91	69	29	46	87	56	56	86	72	74	4	82	96	86	33	86	86	84	82	54	13	50	12	19	8	79	99	5	41	76	39	31	97	68	28	83	23	35	69	46	60	24	27	56	61	59	41	46	94	75	100	58	76	63	77	35	41	27	40	33	55	78	15	51	97	43	33	20	29	53	17	41	29	44	96	89	2	36	87	48	62	86	5	38	48	33	72	40	60	63	72	66	41	86	16	37	80	100	8	61	5	25	1	33	20	48	73	73	35	59	20	97	96	25	86	95	57	9	34	68	72	57	33	64	95	48	52	26	48	60	38	52	36	90	36	7	37	8	79	72	19	99	68	14	75	5	9	31	13	94	99	36	3	31	99	97	31	51	74	30	62	12	81	97	1	68	55	38	27	33	9	45	83	28	11	57	32	71	88	96	64	38
32	18	20	82	66	50	32	0	40	31	93	51	63	41	3	30	95	92	57	80	100	53	62	79	63	19	62	33	58	10	49	95	93	66	14	74	84	16	6	23	46	50	25	9	43	27	90	89	19	46	68	70	99	30	49	13	100	62	46	57	71	46	51	63	63	16	37	46	83	94	68	81	95	44	41	37	71	30	26	41	28	45	10	78	74	10	90	25	72	87	81	94	32	83	9	47	51	45	92	85	90	12	65	84	55	57	73	77	87	98	17	66	42	27	43	68	88	32	92	11	19	25	5	2	7	13	48	57	9	92	42	50	3	58	85	9	15	57	86	53	6	2	18	100	80	12	67	20	43	10	30	13	34	86	15	41	50	62	49	58	53	42	59	7	100	44	16	66	100	1	70	58	54	87	57	86	50	23	5	92	84	34	5	18	72	19	10	21	32	10	31	85	52	89	91	3	84	58	20	36	10	89	93	16	27	49	1	76	23	57	67	6	42	23	75	13	93	84	34	25	94	64	61	97	4	3	51	88	61	70	23	22	58	67	37	36	15	89	11	37	45	29	94	39	52	69	51	96	4	84	20	97	99	32	45	55	35	95	42	47	16	16	68	25	82	57	60	48	45	70	84	42	99	29	80	2	97	30	97	1	66	17	49	16	48	46	70	34	92	63	80	8	78	100	32	11	56	92	58	52
61	93	93	11	22	24	12	70	0	6	9	70	23	77	71	38	76	16	60	62	7	22	41	66	52	92	98	14	47	41	72	51	53	16	43	64	37	19	27	59	24	87	80	46	15	50	83	43	17	94	4	76	16	96	41	19	88	90	32	86	30	55	36	83	71	31	98	59	49	76	17	72	63	97	17	29	98	51	71	15	97	74	90	64	70	82	82	57	72	65	42	1	20	30	35	90	60	32	100	8	60	17	31	22	65	99	50	62	1	73	28	97	46	69	60	67	51	41	75	74	58	69	26	77	98	61	18	57	44	17	16	3	85	46	76	49	44	78	63	96	50	90	93	47	59	52	14	61	45	88	34	2	56	59	30	53	71	47	61	15	15	76	69	100	73	45	48	68	74	62	64	23	52	56	69	62	59	82	74	3	22	59	56	77	69	85	82	40	31	94	6	46	70	26	97	42	22	96	62	95	58	25	69	9	80	38	22	38	71	47	93	92	5	48	21	73	85	54	64	67	47	21	12	68	47	60	62	20	56	23	15	13	47	83	73	78	72	94	67	43	92	59	86	96	59	58	20	43	11	36	9	10	56	73	77	54	32	38	74	87	60	40	99	58	74	23	35	46	68	2	40	59	12	77	54	70	35	26	64	97	61	25	6	68	97	83	74	80	72	99	19	32	38	69	41	63	92	76	60	59
29	99	18	92	76	23	14	62	48	0	77	58	60	53	64	28	1	98	53	81	69	51	99	100	40	67	93	2	58	20	62	69	48	12	86	91	39	8	4	100	8	33	58	67	85	73	46	86	70	98	18	38	100	16	90	39	34	82	93	44	1	6	12	100	69	97	90	8	56	46	7	63	30	16	30	14	88	27	51	9	25	68	47	24	35	88	15	69	69	7	64	21	64	75	72	32	23	13	39	78	58	98	41	87	65	22	53	5	48	3	13	72	23	11	48	9	98	62	29	18	20	92	38	35	66	9	66	88	22	57	18	31	6	58	70	70	31	22	26	78	76	39	2	50	1	1	59	99	62	39	16	33	31	6	67	48	66	84	88	39	92	5	70	97	14	91	67	44	12	44	21	39	82	74	41	35	74	51	33	87	89	100	71	19	57	89	67	23	73	54	61	64	10	82	61	23	72	79	66	83	22	38	74	56	64	14	90	37	64	74	24	52	25	94	23	82	83	89	4	7	94	16	22	55	98	82	77	69	12	94	4	86	83	77	93	46	42	34	83	57	7	58	60	83	51	82	64	85	22	19	91	67	87	13	21	84	46	49	4	10	42	7	47	77	35	39	22	76	72	56	84	30	13	44	64	16	77	80	52	99	50	43	17	36	7	38	71	4	86	75	65	80	81	11	8	16	1	29	43	24
