400
0	39	16	88	42	13	30	45	49	12	64	16	14	4	53	72	43	19	58	97	74	81	36	11	30	33	59	3	79	45	56	62	36	23	49	29	87	30	26	35	94	89	3	7	44	55	78	87	25	87	35	51	67	22	61	49	6	71	3	85	68	10	98	3	85	99	83	71	28	8	58	73	48	60	79	92	14	9	30	39	95	16	89	14	37	1	14	42	71	16	78	90	78	76	44	62	74	27	84	53	86	41	26	86	100	56	29	66	64	58	56	59	73	44	24	9	96	37	2	18	4	80	8	81	55	51	42	28	29	78	80	15	18	57	52	70	13	80	35	76	37	90	86	61	85	9	69	32	45	22	49	49	1	8	81	55	59	75	34	39	52	66	5	69	22	56	38	34	35	24	62	23	65	47	83	1	8	3	32	4	25	33	4	25	40	85	32	50	59	65	89	10	30	93	30	4	49	20	37	35	43	50	58	60	49	40	60	56	43	44	59	67	76	15	91	15	99	74	17	9	39	5	18	20	49	47	23	97	66	12	32	61	13	41	20	61	80	31	16	22	74	27	40	1	41	83	68	39	56	84	47	46	40	16	66	88	14	40	37	32	3	68	44	16	60	15	76	39	45	44	13	71	70	52	71	62	86	38	52	42	73	50	39	12	65	56	100	30	48	36	61	50	55	56	17	14	70	45	4	67	40	16	37	61	20	59	22	57	49	73	50	73	22	89	85	38	44	36	67	91	23	80	93	77	35	61	42	57	5	45	23	44	13	11	4	84	21	77	92	69	49	42	42	70	82	78	59	25	13	26	68	35	57	60	63	43	20	4	99	77	100	73	72	64	35	28	99	56	4	91	24	53	84	17	74	65	94	33	41	6	10	8	92	18	19	54	60	91	9	11	19	9	35	90	24	70	17	75	25	21
17	0	100	73	100	17	98	16	62	82	56	20	91	16	11	8	86	17	20	76	25	82	46	85	16	36	9	37	52	35	13	24	51	13	96	50	81	46	17	42	27	24	61	70	39	24	29	77	40	48	4	64	81	50	49	49	85	9	85	88	43	98	12	93	62	59	94	42	4	10	35	31	85	96	100	24	71	80	100	10	80	3	25	60	52	73	8	88	33	45	76	75	42	87	19	55	45	64	96	49	25	30	31	10	77	82	85	47	61	36	56	40	38	33	52	42	5	59	81	90	55	56	16	48	42	87	2	39	50	97	39	75	79	69	36	55	2	20	2	14	55	9	6	44	41	57	37	98	67	18	39	22	25	54	69	67	40	71	57	42	19	95	16	97	15	3	52	16	74	5	81	28	65	86	23	58	42	60	7	9	29	45	30	53	50	50	71	90	20	27	31	39	73	98	35	87	52	38	54	25	94	35	4	11	20	26	68	14	37	26	74	17	70	3	70	71	4	92	60	24	19	42	14	91	39	48	30	90	38	83	66	31	69	69	41	41	95	60	54	83	85	27	100	6	81	69	77	36	60	88	59	30	30	72	73	20	72	54	62	61	88	27	43	57	48	84	49	42	95	2	24	32	80	23	37	12	43	65	47	55	5	58	36	34	81	8	5	4	61	18	64	49	97	7	57	44	42	5	85	36	58	60	19	89	35	56	52	29	72	98	83	76	7	19	61	40	78	18	43	91	35	7	91	83	65	47	26	6	3	62	93	60	74	12	48	8	19	99	88	42	48	71	70	7	41	30	46	70	47	88	60	34	46	2	16	62	48	94	67	2	55	12	61	28	75	60	87	45	10	75	86	10	97	55	16	37	37	61	58	35	100	70	20	98	71	36	59	71	29	78	72	35	41	33	63	15	44	49	11	54
23	48	0	63	19	3	78	7	91	90	17	25	41	86	45	90	56	32	49	26	12	78	50	46	18	82	60	84	77	9	94	30	83	93	92	54	95	21	12	37	62	28	14	55	13	10	44	21	41	44	98	4	21	47	49	90	28	9	73	57	69	18	86	3	11	30	56	57	2	20	46	16	47	59	70	12	68	65	32	60	9	29	63	81	76	63	71	55	71	95	11	91	65	49	94	27	30	1	35	31	20	80	46	19	90	67	30	57	32	13	16	40	41	30	20	68	93	42	75	15	37	37	6	53	85	51	79	14	51	13	45	23	45	42	93	34	9	22	43	40	34	10	31	26	40	50	46	32	44	20	46	80	56	3	84	93	53	62	6	56	26	2	30	22	96	22	8	4	43	50	95	28	59	25	5	98	26	50	29	69	21	27	100	77	29	83	69	34	96	26	89	74	28	18	47	75	39	54	78	33	3	72	12	62	48	68	11	73	70	92	42	90	18	93	18	98	28	38	31	23	16	71	48	95	88	95	69	78	100	46	62	3	69	25	16	16	93	78	40	62	69	33	3	38	26	21	88	53	10	18	27	25	41	27	19	80	21	87	58	72	84	71	74	4	96	41	71	88	19	11	1	87	43	3	77	20	75	64	24	37	33	51	13	73	29	84	5	1	22	62	72	6	84	46	61	79	38	32	18	56	42	70	95	36	25	71	56	51	86	79	39	70	81	52	43	9	35	99	9	56	60	81	13	95	78	74	26	15	5	95	23	46	65	17	81	41	39	88	91	76	67	30	45	47	33	39	8	67	37	16	74	48	48	87	43	25	60	20	92	16	14	14	13	30	82	45	70	72	33	13	47	99	42	43	97	74	82	4	92	18	72	65	18	19	3	12	96	14	31	87	29	44	52	41	74	33	86	95	56	18
7	2	68	0	100	44	16	25	77	72	16	47	95	33	64	13	35	75	60	49	57	98	29	52	49	22	77	33	7	72	88	76	78	41	95	78	85	62	2	61	33	70	59	27	2	22	92	88	48	51	36	56	1	17	8	49	38	84	34	44	55	21	71	33	62	17	62	98	78	63	10	11	84	69	89	85	42	80	73	90	83	60	97	83	76	4	31	13	88	64	8	42	37	30	26	50	46	39	47	24	54	56	86	37	76	74	22	18	54	46	59	36	5	55	70	33	59	100	97	98	16	5	91	4	34	17	53	80	7	99	55	60	6	40	97	82	13	70	99	18	15	57	53	71	63	74	55	21	74	52	18	41	56	9	96	41	77	48	72	83	46	26	95	3	17	91	84	30	12	34	47	78	42	52	100	5	25	55	77	50	6	47	42	13	55	37	5	83	84	77	17	81	54	11	36	71	53	19	100	16	5	98	93	46	1	93	2	78	99	79	27	56	25	21	20	31	57	24	65	93	52	81	25	6	44	60	76	48	79	27	64	35	76	56	80	77	100	82	54	98	12	32	53	88	52	72	18	61	48	82	53	99	14	77	4	9	37	79	57	67	57	20	1	33	27	32	61	27	65	14	24	76	97	29	15	49	52	32	9	99	65	13	98	79	41	1	87	77	32	43	95	40	14	47	72	41	79	84	19	95	49	94	23	46	22	37	46	26	69	54	24	33	18	21	63	58	74	2	87	57	96	33	96	10	80	20	2	10	3	20	4	52	65	26	97	39	15	42	64	83	47	87	67	16	60	82	73	85	83	11	41	78	44	36	39	23	55	40	84	10	11	87	61	76	65	9	14	79	2	29	13	48	67	31	15	26	12	87	10	46	50	50	76	45	38	14	19	44	6	2	53	68	88	65	95	4	25	60	82	26
88	46	25	55	0	77	39	32	40	78	42	86	27	43	61	71	32	26	89	76	83	90	80	51	29	97	45	85	21	57	18	47	44	64	71	98	40	10	30	31	87	23	16	65	17	28	35	49	6	75	76	88	64	7	90	44	3	87	28	24	43	46	70	86	61	92	36	52	1	17	82	87	91	50	51	7	29	37	7	34	11	34	74	26	41	63	22	43	49	1	66	43	98	87	81	58	79	68	9	31	36	91	70	26	92	72	84	20	9	43	54	71	76	27	49	16	41	70	11	90	70	28	84	68	67	64	77	45	31	86	27	66	28	96	43	19	68	27	38	28	21	91	98	96	69	46	64	10	67	26	51	89	53	34	56	19	98	32	15	80	69	42	46	96	89	40	14	56	66	4	35	86	94	33	34	15	30	49	24	49	74	26	37	26	59	44	97	8	27	63	88	96	56	85	43	45	24	57	52	42	12	87	79	57	71	64	71	100	12	46	48	85	71	84	63	30	79	59	89	6	21	76	1	29	12	43	73	36	51	24	29	62	62	59	19	32	23	41	32	34	87	31	19	57	67	33	38	45	91	27	50	63	54	2	91	66	45	15	53	47	91	33	9	52	91	79	84	13	19	67	47	57	49	17	66	15	49	3	12	91	81	13	5	35	15	96	52	11	62	4	57	52	36	17	56	78	95	39	91	66	57	89	22	5	5	87	72	5	42	35	95	74	47	99	8	61	46	11	71	60	66	28	63	53	44	18	31	91	8	21	56	64	9	29	21	65	68	92	21	61	26	67	34	24	65	94	85	63	4	7	74	70	86	36	22	82	54	52	72	61	24	79	77	32	7	97	48	26	40	68	86	17	34	20	40	51	13	76	65	16	83	38	37	68	73	59	49	78	62	72	91	86	50	67	69	9	15	17	86	54
36	72	22	70	43	0	13	72	55	89	88	22	23	25	59	42	49	69	43	79	30	14	69	15	16	35	84	76	1	52	61	6	87	32	27	8	74	39	31	80	79	18	54	1	42	12	43	43	32	85	21	61	50	41	28	65	75	11	40	27	14	53	32	100	84	58	60	10	48	90	41	27	8	94	79	1	57	73	43	88	57	15	49	7	55	76	23	81	38	15	7	51	67	38	2	50	47	61	11	47	51	52	25	10	97	3	10	54	76	5	41	84	19	41	42	26	68	65	58	57	79	65	7	45	54	61	46	53	21	9	99	23	60	75	32	8	77	94	61	4	98	54	40	68	94	81	93	62	97	51	18	75	67	77	71	72	89	17	24	9	25	74	84	36	48	67	43	77	60	56	32	9	9	71	77	2	4	21	15	100	71	85	27	89	13	97	61	1	65	36	61	41	10	96	28	9	63	71	85	74	78	17	83	86	39	59	39	94	79	6	94	2	90	72	42	54	68	2	54	85	90	66	25	99	62	53	7	76	75	44	49	4	12	31	89	50	41	79	44	72	84	89	25	25	60	66	78	79	20	83	63	9	1	40	59	62	44	65	37	70	8	37	73	19	20	13	21	60	91	16	83	27	56	7	51	15	25	81	45	44	15	60	4	15	99	62	28	94	78	64	63	38	53	87	8	72	99	28	31	89	95	66	67	50	24	18	16	48	50	61	43	16	20	46	83	70	59	10	63	37	26	25	74	78	11	81	49	61	61	31	1	7	96	68	57	20	37	72	19	86	32	62	53	3	59	35	72	70	45	34	6	22	10	31	99	72	63	99	32	75	81	33	82	77	100	38	48	88	61	18	73	45	31	77	47	42	12	71	11	8	56	68	29	18	50	79	41	12	29	73	87	9	57	20	37	8	9	36	95	69
54	19	13	84	95	12	0	77	6	34	87	65	89	6	93	6	55	23	47	67	51	71	5	60	79	76	96	38	84	84	32	52	37	2	17	72	96	80	49	54	13	87	18	53	93	63	11	47	85	9	65	88	79	69	99	9	44	46	46	79	29	29	31	65	30	99	89	25	78	89	30	42	75	48	94	67	62	4	66	98	12	30	85	42	51	83	50	46	29	47	25	57	75	7	74	4	57	14	81	86	2	10	27	76	9	72	95	70	76	12	20	39	41	4	33	43	39	34	89	19	81	65	27	55	23	100	11	79	65	91	64	66	100	42	42	61	13	88	30	40	99	49	79	91	5	11	34	95	44	74	13	76	38	39	31	60	91	41	90	55	83	5	21	82	46	14	42	58	53	24	98	51	24	28	41	80	90	26	74	85	99	86	61	88	77	43	99	19	35	88	73	17	92	45	50	37	10	44	47	62	67	96	64	42	23	57	74	64	34	47	48	33	85	60	20	13	2	19	31	36	58	55	4	50	52	54	38	61	97	84	75	15	79	90	8	53	98	81	16	32	80	16	16	16	75	35	28	77	5	10	64	63	64	68	64	15	73	53	28	69	37	54	35	67	95	42	72	93	75	39	24	54	54	39	69	29	25	48	5	82	57	20	96	72	87	59	39	11	63	66	79	51	71	65	18	65	7	41	57	81	79	32	86	33	22	54	61	99	1	17	80	9	88	75	80	27	85	18	37	47	35	68	98	5	32	67	22	38	59	30	70	37	14	55	21	35	60	33	85	12	1	16	20	89	42	52	15	78	69	51	25	56	18	74	12	50	92	33	39	2	63	9	38	76	63	11	62	23	43	99	34	44	14	6	84	56	57	98	33	77	100	9	32	18	34	44	19	77	76	57	78	90	17	68	17	80	78	31	54	72
29	39	67	42	44	50	49	0	52	47	34	29	47	42	60	16	28	3	34	4	31	42	82	20	59	49	37	90	78	19	43	49	47	33	16	40	29	65	89	80	64	74	60	62	15	20	77	94	74	62	98	56	55	31	76	13	31	64	54	8	34	48	8	80	81	23	19	61	40	59	40	55	32	52	16	99	23	44	44	96	57	41	4	11	23	79	76	5	94	29	64	27	77	72	58	9	46	28	69	37	87	60	91	70	11	6	20	33	1	64	81	57	56	84	20	31	14	95	35	59	75	99	85	3	70	94	11	67	21	79	4	59	39	46	81	49	4	100	34	4	15	14	13	23	97	32	53	62	78	87	20	4	37	4	7	58	97	17	25	69	96	80	28	86	25	8	34	28	59	19	84	26	32	96	48	80	79	52	41	8	38	60	11	27	15	17	84	63	86	60	32	81	39	11	18	16	70	3	43	28	22	26	5	53	73	52	85	51	3	25	58	93	37	69	71	51	37	54	14	22	14	97	54	4	7	71	19	28	74	14	7	95	91	12	99	64	15	83	66	70	60	24	62	96	44	32	46	80	37	11	54	2	59	7	6	17	78	76	44	51	41	51	97	32	62	95	47	28	30	12	97	89	87	10	36	30	93	33	62	30	96	15	31	54	21	88	71	50	16	66	52	56	16	48	39	29	95	85	57	24	49	53	64	35	63	99	65	7	31	78	36	78	92	19	32	64	58	54	14	73	19	65	81	35	13	71	15	59	8	23	82	56	76	97	90	90	47	6	96	77	35	84	55	26	2	38	42	11	91	55	84	9	71	16	95	83	86	62	93	93	84	26	100	11	22	42	52	68	99	100	97	34	83	3	11	36	40	52	46	82	6	81	42	77	96	89	11	34	50	4	78	33	29	78	44	3	71	95	70	69
46	18	2	28	20	13	63	11	0	64	61	92	22	41	86	98	89	74	60	22	23	63	99	7	44	28	2	46	98	49	67	67	94	85	20	22	56	32	36	67	48	96	10	69	89	95	66	77	68	77	98	42	40	48	49	35	28	2	32	25	50	98	43	44	34	63	17	90	46	52	56	93	100	17	13	40	12	30	16	31	7	65	73	46	64	73	32	91	74	63	68	24	12	62	19	46	24	35	35	22	38	42	14	89	58	27	28	21	56	95	52	14	11	76	59	75	48	42	17	73	4	84	48	68	46	18	13	21	52	99	42	42	92	8	82	49	86	10	70	93	56	73	7	67	48	17	41	47	59	57	71	14	93	19	81	90	36	45	62	40	43	4	33	34	63	14	35	100	75	56	92	31	28	50	97	27	67	89	25	77	45	95	42	89	65	23	30	53	67	92	44	62	47	76	95	9	89	81	60	64	36	51	94	63	53	42	41	19	30	65	47	26	12	88	67	76	62	96	28	29	87	71	42	85	98	36	45	87	17	4	2	4	7	47	19	59	88	59	29	69	76	75	94	87	14	60	14	76	8	94	56	46	16	97	31	14	84	75	52	52	31	5	56	37	51	74	95	90	84	23	10	11	49	3	97	62	15	63	37	22	56	44	67	23	40	49	36	24	24	39	27	54	43	82	42	45	7	36	86	43	10	95	53	10	50	2	71	64	64	60	37	71	3	55	93	95	4	81	70	79	71	96	84	66	30	25	10	36	12	48	30	21	42	83	82	43	84	4	6	99	63	94	69	18	49	13	12	4	45	33	82	16	28	65	81	57	89	42	45	100	89	74	72	83	56	5	25	91	8	83	41	23	76	61	92	76	74	55	79	70	87	12	85	14	76	17	23	16	11	67	67	99	40	90	33	48	94	10	90	2
92	31	76	19	91	67	95	16	21	0	25	38	7	37	22	20	64	91	42	80	1	60	46	51	52	88	84	99	81	93	40	34	36	22	9	54	65	75	100	80	95	77	17	1	13	91	73	28	33	66	7	33	26	5	35	29	92	70	79	24	14	18	58	49	40	66	55	4	41	54	35	87	82	4	40	94	46	64	22	78	29	80	62	6	36	96	86	27	18	64	51	31	82	60	32	73	25	86	28	17	91	62	4	73	17	95	18	62	58	91	91	38	23	52	96	58	100	81	85	69	45	87	99	78	46	30	50	22	67	77	39	58	90	94	30	7	40	99	20	97	90	11	86	12	14	33	69	65	14	5	33	10	43	32	87	40	13	88	62	80	64	52	37	53	97	18	11	88	68	31	84	9	41	21	20	6	54	41	71	19	97	3	28	92	86	66	31	99	53	44	30	16	47	18	20	95	35	83	82	54	13	17	63	5	38	34	62	43	74	32	61	23	35	88	14	20	53	96	70	5	40	99	72	86	16	43	33	2	77	14	8	41	31	70	97	20	3	59	62	29	90	22	51	76	9	64	48	13	59	17	69	50	68	92	88	35	86	20	89	63	33	96	3	15	65	100	34	67	58	47	95	47	68	97	75	28	60	22	40	71	90	60	20	57	51	59	44	37	78	32	51	63	27	53	77	43	52	63	61	61	9	56	60	29	4	34	56	64	55	48	86	44	7	57	53	10	16	96	98	45	79	48	7	5	52	36	99	56	50	59	16	58	66	75	38	70	60	94	85	14	41	22	10	99	78	62	60	45	9	9	90	87	8	96	43	60	83	41	67	32	51	34	42	17	9	79	38	20	72	74	34	64	95	95	15	72	8	26	17	16	87	58	54	94	53	96	5	36	88	71	19	90	5	60	58	65	39	95	84	62
